001_0001,-4.91451,-4.67416,1.49454,-4.13251,8.62675,-1.63828,3.30468,3.40807,7.60055,4.28212,2.87766,-6.97994,-5.67672,-8.35549,-8.92536,1.26689,-11.097,-1.61257,13.292,8.99737,-6.09177,5.40645,0.942477,-6.78559,2.82241,4.99635,2.02115,-1.46184,-10.4984,-11.6324,-9.42637,5.39161,2.07841,1.50891,2.75525,-2.66402,11.8485,18.5861,12.9392,-7.17628,22.9205,8.38221,-6.88831,10.1326,-10.5851,18.7108,23.0318,28.5158,8.34401,5.89945,-5.95797,-10.5751,-4.59626,-7.09381,0.941636,4.0201,0.287795,1.44162,26.2049,-5.5096,16.5941,-34.8506,-14.3617,7.25748
001_0002,-8.38895,4.29401,-0.185002,8.77298,-1.91296,6.43659,-4.34052,-1.92665,-11.5518,-2.69665,-6.22723,-6.62579,-4.6941,-10.7753,2.76416,-1.44033,4.14592,0.713627,0.848968,-0.0804835,5.33747,5.40261,4.50113,-0.936367,9.43385,-7.28749,0.67693,3.90512,3.18669,16.0894,3.39213,-0.888431,-1.25629,-0.491755,-7.57251,2.51727,-5.58759,8.58716,0.522465,5.72972,6.88468,12.2465,4.50138,3.44773,4.10234,11.7031,3.50194,7.53695,21.3785,-14.343,14.3816,-10.606,25.9752,-19.6831,11.4435,20.8861,-11.2215,-11.0955,33.8801,1.21195,43.2194,-21.1776,-29.3764,-14.4431
001_0003,10.4362,-0.154898,-6.15945,2.13381,-4.85692,8.73213,-1.4922,-1.26784,0.622683,2.50374,-2.34291,8.12089,4.03056,-8.99614,-4.20982,1.90078,2.38429,2.94291,-4.61328,-9.75698,5.16553,-0.365536,6.11885,1.08986,5.44258,-2.64596,-12.1437,-2.73634,-0.765191,1.36109,-0.56349,-0.365006,-3.62829,-8.24384,-7.47418,-4.11545,2.34306,11.7172,6.06249,4.83673,13.0707,10.5788,-2.80047,4.79015,1.72443,6.51401,12.8704,6.47381,14.6918,-8.78137,6.3513,-11.7672,18.8525,-4.39227,6.78937,25.2324,-2.22404,-8.70103,32.6564,1.13436,45.2584,-16.1751,-29.7038,-12.9039
001_0004,-3.68368,0.286638,-1.07763,7.86892,1.90428,-2.45863,-1.84955,0.871798,-1.86316,-5.02066,0.833251,-4.90135,-2.00086,-0.49621,0.56414,-1.44224,1.55674,-1.38114,-5.20422,0.937577,1.86126,0.0592395,1.152,5.32985,-0.798483,-9.68752,-4.33306,3.89049,7.87522,7.96341,3.5357,4.81113,-4.99151,3.76312,-4.49819,-0.824895,1.60382,1.62061,4.22616,-4.95068,4.03245,-2.54089,0.877691,4.78214,-4.85428,7.36096,-5.32621,9.91992,8.46598,5.3383,-6.54169,-10.1136,-6.04418,5.42997,3.73934,13.0283,-1.45669,13.4557,19.1089,9.39325,-6.53504,-20.1158,9.40976,17.1286
001_0006,0.74736,-2.12858,0.43655,-9.01664,7.06614,-0.640074,-1.26998,-7.69973,2.6438,3.81423,-3.89874,-2.72486,5.57852,-3.06129,2.06944,4.6246,-2.32848,1.49856,-3.47575,-3.74736,-2.58072,5.60028,-2.37358,-3.85281,-2.29882,-3.07004,-10.3805,-1.70529,0.808819,5.57041,2.36478,-6.37802,1.52409,0.527468,-2.11361,-7.10113,-2.30659,-3.69807,0.650571,3.0465,0.7415,8.15959,-6.45215,-2.85566,-6.1318,2.91079,0.709999,3.17199,6.74483,-11.3004,1.42856,-2.8242,-8.25062,-5.37035,4.39371,3.5464,-4.7547,5.11961,27.6198,7.93779,9.55527,-33.2038,-14.2731,-18.0279
001_0007,6.54236,0.536085,4.6672,-1.43228,5.30071,0.376976,-1.63231,7.78209,6.6685,-1.48595,4.35012,7.20936,-1.92358,-1.83853,-1.25351,-3.87261,-1.98486,2.9524,7.60459,6.46145,-7.64254,-2.73862,-3.96312,-6.41732,-2.28522,5.022,-4.97825,7.43918,-5.06458,3.54668,-0.849613,-0.933429,2.71079,-1.90306,-1.32141,3.21909,3.59587,8.54659,5.49257,-4.93647,7.22321,15.8704,-9.93402,5.33419,-8.83318,10.0133,15.9224,22.0194,6.18385,-2.14064,-1.30381,-13.1486,-2.48497,-2.1288,-1.72,2.18856,6.62986,2.81986,19.8461,-6.62553,9.11022,-24.2,-4.02064,-0.134005
001_0009,3.76918,5.65711,-3.65369,-3.44844,-3.52543,12.6793,8.12099,6.30592,-9.21434,-7.78025,10.0651,12.089,9.3878,8.80133,-2.72474,13.7244,-7.87755,1.30455,2.75436,-1.73826,-5.18381,-0.805721,2.23365,-10.6364,-11.2656,1.61242,-7.68829,2.40898,-5.20006,-13.9098,11.5479,-3.67643,-8.81158,-3.96868,4.4778,-8.13559,-1.07873,7.11359,16.4262,-1.67001,11.5557,12.5009,-14.0033,-7.0779,-13.1231,19.6638,7.59211,17.2411,15.302,-12.3154,-5.43309,-28.4181,-17.7036,-2.91361,-6.56664,26.8763,-7.61233,-6.66274,27.4408,2.22636,-2.84082,-48.1766,-18.7973,8.92469
001_0011,-0.0907483,1.99245,1.38481,8.75991,3.58865,-9.14637,4.23963,11.3893,9.83693,-4.72696,-6.53586,1.72204,4.87559,-4.09101,1.54358,4.99525,-2.1829,-0.454727,-2.45643,-19.5717,17.7273,1.89499,-0.318192,0.182499,-4.50382,-2.3146,0.216308,-4.76024,12.8212,0.06427,12.0897,6.3951,-3.00915,-5.72205,4.00052,8.69724,-4.74898,28.2527,11.9324,-11.9844,15.4149,12.3866,3.94312,-7.24244,-4.50179,24.1227,-0.0556603,32.4923,19.5086,-18.4601,15.1387,-24.3183,-5.23415,16.4241,21.4339,3.77195,-12.1169,-3.96629,-1.29705,8.15599,-4.7532,-65.7783,-6.389,4.72011
001_0012,0.180074,4.66608,2.52801,7.19006,15.7284,0.0756887,6.77109,-1.22466,-1.38264,3.41499,-2.74463,0.266829,0.326549,-2.17177,-9.48871,6.08531,-8.34216,-6.80617,-1.49222,1.0242,1.38337,2.66208,-1.2238,-7.23384,8.04446,-1.80408,-6.06913,5.57122,5.71228,2.57874,4.55601,1.46292,-3.02006,-4.35276,-9.84182,-12.0751,4.87605,-1.15819,6.92849,5.37704,3.56319,17.1063,-8.33125,-1.63434,-8.69465,6.9617,8.34228,3.91681,-5.12597,-16.4751,-6.26663,3.84979,-3.78749,-11.9575,17.7724,7.17272,-9.37535,-2.85327,23.0894,-8.35034,31.8428,-20.846,-23.1032,5.5241
001_0014,5.37455,-4.28567,3.49088,-4.70748,3.77855,2.56296,2.64116,8.10989,-5.14705,9.67927,9.80159,5.70022,7.49781,1.4211,-0.42854,10.6504,-4.58855,-1.64198,3.70033,-1.24163,1.90522,-2.76406,5.84703,-1.66522,-4.99812,0.82925,-6.15845,-0.615424,14.0529,1.94135,1.86872,-10.2587,-0.235561,-6.92815,7.79991,-6.98186,-2.74681,16.1915,11.1507,-2.81312,15.5573,21.1766,-14.6344,12.4912,-14.0756,7.73338,10.2711,13.1062,17.6141,-14.4107,2.42146,-11.1124,-2.3518,-14.5465,9.44557,22.7783,-16.5519,-5.41999,42.936,12.3695,34.5988,-35.9216,-33.05,-23.1294
