001_0001,-2.308,2.58344,1.69484,-1.99283,1.43423,1.54618,9.50779,6.58408,5.49617,1.34844,-0.814224,3.07899,-8.78009,-4.07146,1.59832,1.16242,4.13121,-5.86621,4.16514,-3.65389,-2.71926,6.81897,2.52639,-1.89177,9.37498,1.4423,6.99851,6.23833,6.42974,2.74459,-2.32719,6.13598,8.1275,1.75753,-6.10723,-8.05822,-3.24819,0.0196187,-6.05471,1.83239,6.23408,-2.12591,5.30326,-8.34018,-4.19205,-3.386,4.91261,-3.70852,2.14436,7.67303,-3.19737,3.65773,3.82528,-0.615422,0.784524,6.87032,-8.15399,-7.34969,-3.67521,-6.59812,1.79136,4.0766,5.59037,0.447739,6.47403,-5.19636,0.732815,1.1367,-6.97399,-7.64048,2.62691,6.0969,2.45015,-1.13774,-1.4933,3.89657,15.5837,-1.93762,-6.06401,8.58413,9.71513,-13.9643,1.26277,11.5865,-0.199595,-2.54447,-2.27957,-9.1972,0.257764,4.93456,2.49983,1.25701,2.17949,1.74334,18.4772,8.626,-2.39998,7.07836,12.1869,-7.83173,15.375,24.5645,2.16391,-2.20487,22.6428,10.7585,-8.86636,10.3744,2.37488,15.1587,12.8312,-30.7737,5.98821,7.91946,-1.04604,-4.2947,7.49133,-6.6145,0.961615,4.13485,-0.814124,0.706101,23.4809,6.19563,25.3796,-29.8127,-11.3914,5.15432
001_0002,6.17821,-8.12644,3.34253,3.96199,-2.56671,-0.753924,-0.641399,2.12365,3.27602,17.3442,0.904291,4.92019,2.98122,-5.43781,-2.3849,3.85937,-3.02823,-4.82701,1.23638,2.59241,-0.0172341,0.865417,4.6965,6.60035,3.90083,1.7912,3.95645,0.759925,0.0691185,-3.18723,4.05696,2.02618,-3.22373,-7.18648,-1.20647,3.52576,-0.207181,0.588406,-3.55607,0.291148,2.24781,4.01031,-3.4322,-2.01352,1.17711,-3.40738,4.13028,2.6325,6.23203,-1.12978,-6.15538,2.57362,3.49848,4.21091,3.34228,3.26755,-4.23862,2.74898,-6.64701,-4.41952,-3.42245,-4.14771,-1.4517,-2.47375,-1.12771,4.56519,1.80728,-7.59366,2.55225,14.1478,-8.80894,-4.41028,7.60856,0.535973,2.71759,3.98231,6.95141,-5.38064,7.90494,2.88407,-2.19048,-1.29651,3.70412,1.30225,2.00618,6.07396,1.36946,-9.37099,1.76452,-3.2335,3.51243,-2.92759,-7.69391,3.08343,-12.8724,-1.59076,-10.9137,-4.76992,-4.70811,4.77715,-1.37506,11.0513,-4.61263,6.96593,9.63033,12.0392,5.89863,-2.27791,5.70235,11.1875,4.29079,-8.46233,11.6761,-21.5611,12.8081,-14.9882,-20.3568,-22.5863,16.1405,16.8433,-14.162,-13.4257,25.573,0.204154,50.3367,-13.1517,-26.6385,-16.4533
001_0003,-0.688356,-5.19359,2.65721,3.93383,5.22317,-0.489371,6.96813,0.386744,-1.20272,1.03359,-3.31212,2.57678,-3.94712,-0.209272,-1.89387,7.57127,-5.35447,-6.05528,-8.52156,1.26929,-1.04744,-1.99395,-4.33224,5.35676,-4.67901,3.83872,-2.1065,-4.01694,-5.01988,-2.09897,3.7276,-5.15253,-1.55511,1.56748,5.20535,-0.449224,-1.61215,2.44522,-1.37567,4.99101,5.27718,-5.10146,4.14134,-3.02683,2.28008,5.71167,1.26116,-0.555619,3.01355,-1.01952,3.23865,-1.11432,0.172011,-0.62135,-0.773274,-3.45026,-0.776595,-1.73274,-8.24533,4.10208,1.90852,-1.80488,0.47461,-15.4411,-1.57025,-2.67387,1.54274,2.07377,-0.551314,8.90248,4.04996,-3.4307,-5.86013,-0.262803,-2.77916,3.74664,-3.94454,-6.81091,-4.34042,-0.90982,-0.749067,5.9124,7.30609,-3.39549,-0.941002,8.09959,4.00337,-7.01429,-0.347594,-6.57429,-12.658,-1.27925,3.84739,-3.05017,2.51577,-0.554475,-11.9276,-6.53526,5.40786,2.84134,2.83704,14.7188,-3.84156,8.93502,15.1717,10.7517,-4.52942,-1.49148,4.45954,5.93855,11.428,-10.4832,9.55667,-11.5205,9.60676,-12.0338,-14.7575,-7.87652,10.7605,23.8136,-7.71302,-9.99767,25.0227,0.321311,51.7982,-7.85361,-27.3113,-14.7327
001_0004,4.44822,1.37266,0.0989313,-2.50002,4.0202,1.73646,3.63923,-1.04967,0.0720003,0.744732,-4.65617,-4.05594,-2.97362,-1.23112,-4.86201,0.621732,-1.31782,-1.29341,-2.11026,0.577846,-5.53766,1.40419,-0.0339123,1.36745,-3.83376,-4.52831,-1.72136,4.35205,-0.703662,-3.22961,2.20297,-2.44452,-1.08852,5.89112,1.65971,-0.804667,-0.54787,4.3378,4.03344,-0.323671,0.278958,4.0328,-0.0490593,0.538984,2.19899,1.88039,3.70467,-0.567938,2.62606,5.44218,5.18342,-9.24068,3.45627,-4.31735,-0.390596,2.89634,-1.9778,-0.21468,2.64679,0.399877,4.79791,4.99653,-1.21264,2.2991,2.5877,-4.08471,-0.9519,-3.56102,2.26751,6.71577,-3.12256,-1.3826,2.70317,-3.27022,0.0411859,-3.54212,6.32623,-0.621025,0.850935,-2.24631,-1.25105,2.32944,-3.11293,-2.7291,1.03709,0.00824188,0.447041,0.624586,-1.98917,-11.3179,-1.13183,0.878721,3.45721,3.06304,-14.1817,5.09222,-4.59053,-1.28923,1.74547,1.65742,2.39873,4.68123,4.29583,-1.09767,4.53151,-0.96311,1.08053,7.32729,1.49769,7.93471,-5.21478,-10.4004,10.957,5.32293,5.12584,-6.94804,7.54804,6.02161,5.55015,10.7755,-6.41132,13.5442,18.7857,-9.82948,0.0547262,-19.7937,9.86048,17.5649
001_0006,3.77327,0.673488,0.339824,-3.09196,-0.647158,0.744343,0.826494,1.25029,-4.47774,2.1741,0.519991,-0.274254,-3.06578,-7.04005,0.196485,-7.38826,-0.00363401,0.872415,3.28881,5.27696,-2.10112,-1.44169,-5.28023,-4.68619,-2.35561,1.26734,6.27684,-4.90957,-4.66472,7.41359,-0.840921,-1.14708,3.18589,0.699549,7.08397,4.3637,2.44708,-1.60899,-3.23405,-0.274357,0.0534811,2.34551,1.77926,-1.44803,2.23164,1.64969,1.01564,-2.24353,-1.09049,4.74542,-7.49553,-0.562954,-1.98536,1.59746,2.27255,-2.58628,6.31368,3.5334,7.61234,-3.56612,0.0195841,-0.523449,-0.836228,1.82369,1.27837,1.25056,0.0548481,3.83726,-4.93746,-9.84247,-1.8929,-7.41,0.0128471,0.809342,2.56713,2.43403,-0.592991,-1.78348,-3.38263,9.04598,-4.43415,2.72755,1.09584,1.45438,-2.17851,5.29983,-7.10364,-1.69323,-6.69736,-1.5241,-9.0748,-2.14545,-3.32653,-1.91954,-4.13125,-3.90238,-0.466249,-4.31822,4.43466,0.722579,-3.42778,-0.962497,1.3915,5.29353,4.9195,9.09591,-6.13584,-0.239016,-5.66633,6.16831,-0.783113,-4.93677,1.45743,-10.3326,8.68007,1.19412,9.41776,-3.95737,6.39137,0.924914,-5.73664,4.17503,24.2946,-9.73611,19.5874,-30.8951,-10.909,-19.0957
001_0007,-1.88646,10.6988,-4.21299,1.71116,-0.848887,2.73864,5.83644,-1.11295,-2.35318,-4.47897,1.18063,3.11382,-0.986998,0.135992,5.67828,2.0761,1.68485,1.08243,0.304787,-0.986964,-0.541393,1.15708,1.06505,0.424986,1.55963,-3.36781,1.18398,9.40718,2.28749,-2.72158,-2.22695,6.71427,2.89647,5.9509,0.122362,-1.84188,1.04623,0.366274,-1.07861,-0.360763,-4.83658,2.28069,-2.2285,0.028615,3.00767,-0.487939,1.62311,-3.5393,4.12474,5.35226,-0.891861,-1.35402,3.25091,-0.0491232,-2.91499,-1.86279,-2.37425,-0.241688,1.97661,3.31832,4.65081,1.7888,2.98985,-0.584971,-1.26054,-0.269637,-4.39438,-1.10683,-2.6706,-4.36767,1.68923,7.34026,-6.78917,-6.74278,-6.14186,4.19732,-0.28594,-0.551554,5.49307,-2.65092,4.39446,-5.99717,2.29867,6.30388,-3.68556,-8.24755,-6.45604,-5.71354,-1.98917,4.78789,-5.13956,7.38092,-5.51205,-0.986286,2.48508,1.70115,-5.78872,0.745692,1.01538,-0.910862,9.0871,14.0386,2.82975,1.49568,9.42175,18.4428,-10.557,6.6584,-4.01007,9.74115,8.70021,-22.6305,2.84237,0.359144,4.43925,-7.81398,4.49944,-2.01971,-2.68933,3.823,5.35644,3.38778,18.9106,6.31857,15.3683,-20.8674,-1.75024,-1.39089
001_0009,4.60931,-1.37326,5.17043,4.07077,-2.98791,-3.17436,-5.65828,-2.45174,-4.7824,-4.54984,-3.13513,-2.125,-3.54878,-3.52236,-5.72674,-3.27905,7.22303,9.94168,-3.44869,-0.599716,4.15985,0.118652,0.785814,0.220912,-2.4348,0.113809,0.112791,-2.56544,1.63191,2.05036,2.58327,-2.63871,-2.21048,5.287,1.69116,2.70057,-1.39776,-0.200084,-0.175378,-0.636197,9.42677,-4.20154,-1.2902,-2.02115,0.705848,8.87396,-2.47201,-0.192299,3.00978,-13.2894,-3.20628,5.86024,0.657757,-3.56227,7.12488,-0.35152,10.8389,1.14664,7.09676,-3.60493,13.2329,0.0698562,1.48178,5.792,-10.9574,10.1442,-5.7285,4.12194,1.00956,11.3805,9.36374,4.86216,5.59032,-8.82052,-6.16322,-3.06585,-17.0628,10.0513,-6.75153,5.99272,2.58927,-3.41217,0.687552,0.241578,-3.1522,-6.22999,-1.05694,0.653971,-13.9238,0.485498,-7.2028,6.43074,7.53474,-17.6527,10.3052,5.20577,6.18545,-6.90142,5.79495,-7.38771,4.33559,19.6414,9.58787,9.27562,17.6009,13.7482,-14.1186,-1.0452,-8.74396,21.8962,3.04024,-22.336,9.52768,-6.3058,20.3912,-15.5177,24.734,-0.48605,-2.14418,22.9226,-15.4611,-6.81329,24.9114,-2.59528,9.73504,-47.5824,-15.4583,7.23622
001_0011,-9.17664,1.58286,1.05712,-11.6342,1.83728,4.5339,-4.17196,-7.29406,0.106612,-3.1291,0.483078,1.1612,-1.79635,10.0794,0.206614,-2.01298,6.95979,3.67621,-0.344396,3.29422,4.82653,0.229826,-2.51638,-4.2812,0.257608,-7.39631,-3.41733,-2.22139,-0.69732,-1.23428,-0.377256,5.1605,-0.721573,0.641333,-9.70981,-4.80945,8.02841,9.58237,7.14284,0.917468,-6.14239,-1.66159,3.93541,3.20513,5.15622,-10.6126,-4.58624,0.185379,-4.60991,3.46107,5.30063,11.1654,9.75688,-10.563,-4.21325,4.9067,-2.70841,1.38433,1.11641,-2.65443,-3.0458,-3.0614,-2.58708,5.41546,4.09384,-4.24911,-3.55656,-8.10862,-0.973006,1.98641,3.38245,13.4372,-9.38523,-6.72234,2.35426,5.62735,3.43919,-0.408817,-1.82195,4.59557,-1.134,6.27555,11.6598,-16.7476,11.7777,6.63433,3.13321,6.20094,-2.67758,-4.76757,-0.0998187,-5.0681,15.6072,-7.4096,-7.02545,-2.06206,-7.84936,-4.89657,-9.73766,-9.13792,10.6484,37.2464,1.18874,-2.91013,14.5579,15.1689,10.0277,-6.53896,-2.20944,21.6287,-3.5095,-33.7579,8.09596,-19.7071,15.1049,-20.7116,4.53456,18.5198,22.6746,-0.371377,-6.04716,-4.83957,-4.35493,-5.89766,7.70289,-65.6831,-0.332975,3.34113
001_0012,0.532532,-1.01794,4.72546,-1.98401,2.72626,-1.33236,2.8839,1.19645,3.95005,-6.97894,1.17108,4.73571,-3.93282,-1.99015,-1.76872,-8.58888,0.683332,0.682442,2.72558,-4.21333,3.94568,2.74425,-1.55793,0.24375,0.463787,1.76344,-5.71921,-8.52697,3.31774,2.93103,-0.645841,-0.573903,-4.81648,1.42002,-7.65563,-2.10375,0.042917,2.07736,-3.61346,-2.38192,-4.13137,0.197525,8.34718,-3.66647,-14.287,12.3895,-0.0206935,3.81197,0.821651,8.51466,2.46289,6.80037,5.21778,2.99039,-6.59655,5.15666,-0.498414,0.0997072,-3.26869,-5.79211,3.9163,-0.160409,-1.71328,0.270611,0.435899,-6.93555,-4.8617,-16.0624,-11.7936,-2.60722,2.51429,1.65948,2.31937,1.09071,4.23664,6.76851,2.57786,-0.850739,-7.78841,6.18743,3.9073,-7.86732,-3.76143,-0.862791,5.89526,4.14013,-4.94628,-9.10346,-1.4123,-0.691582,-4.24359,4.8963,5.36849,-4.48687,-5.81559,0.867416,-7.02328,-5.24523,11.4748,3.17954,-1.50486,0.777467,2.43225,12.2573,7.91186,14.8882,-6.30145,1.64234,-6.3935,9.7775,3.79266,-4.35057,-12.5057,-3.32732,11.8078,7.57232,6.60836,-10.5476,21.1261,1.57747,-7.27913,-4.28128,18.848,9.80369,37.5009,-14.9604,-22.2542,3.8995
001_0014,-2.23286,2.19467,-2.07486,-1.15945,2.16878,0.371371,6.31755,-1.26913,-3.62325,-10.1271,3.43917,-3.9037,0.321092,-5.12119,0.19349,4.65351,-1.72992,5.00557,1.68862,-1.59343,-5.47404,-3.95218,1.18844,0.962196,4.26694,-0.60305,0.413793,-3.04901,-0.568957,7.90717,2.18158,3.34154,-1.91276,9.50138,0.641492,-2.84393,-2.16662,2.63673,-0.174132,6.81947,3.84531,1.79776,-0.798455,0.999779,-7.95946,4.67468,-4.04219,3.14796,-0.163138,-5.53608,5.22512,3.86125,-7.22433,2.36739,2.59518,2.01469,-0.940671,1.12787,7.06868,-4.17165,10.5591,0.388001,-2.72219,-3.80608,0.199054,1.43499,-7.85145,4.22873,-5.37211,-3.88449,3.42577,7.79756,4.97374,5.26495,-8.60086,1.16948,-6.63284,1.86074,-3.52616,8.36609,-1.33509,-5.44755,0.468078,0.686037,2.38638,-3.95912,7.44474,-0.421544,-8.00434,-2.45062,-6.72602,0.649427,7.62107,-2.06687,-1.57996,-14.0259,-3.44247,-12.6191,3.30762,-11.8088,8.03204,25.3029,3.07674,8.26886,19.5198,25.5119,-15.205,12.7811,-2.57044,8.55983,4.00352,-15.8106,8.80747,-14.5591,13.9549,-4.29021,7.30039,-13.3167,15.9437,16.057,-20.8555,-8.0507,35.095,-12.5227,46.6316,-28.9029,-28.4384,-25.0543
