001_0001,2.3321,3.87736,1.42634,-3.48942,2.8895,-4.58593,7.52643,-1.85465,-4.95408,-6.30528,-3.09842,-3.17619,8.75889,3.67507,9.05036,12.8266,1.18359,8.96299,-0.343329,-14.6069,-2.65584,5.54941,-5.70371,-7.09859,-5.28434,0.0880734,-0.548195,1.4888,8.98542,12.8744,2.1135,2.25068,-0.293062,3.19665,11.8866,-2.42014,-1.00695,19.5229,-14.0767,-10.0085,11.9262,-17.8899,-9.08627,-10.2107,-21.5977,-7.74364,24.6963,29.5599,5.26584,2.31386,6.54611,-7.13791,8.07834,-7.6316,2.96383,2.49263,-1.31577,1.54059,25.127,6.48072,12.2757,-37.9546,-10.5013,6.52854
001_0002,8.04841,2.20753,0.435227,2.83338,-7.27272,8.3048,3.85993,1.89605,8.36509,0.335103,-8.96553,-5.94779,7.71218,6.75883,-0.590552,-4.55573,-1.12287,-4.13643,-3.57613,4.17451,-7.2917,-1.29843,3.61279,-1.63668,1.26788,-10.7736,1.30881,-4.55687,-11.6378,-7.79942,-10.3745,-0.985068,-3.24425,-2.41235,-8.93206,0.410111,3.53552,9.68635,-9.70341,1.8489,-3.80675,-10.8829,8.71992,-8.05037,-5.23565,-12.1185,3.52241,6.73428,19.0227,-14.0627,-17.8629,13.9943,15.7905,-24.3708,13.3369,20.647,-11.5719,-12.6331,32.6079,3.78868,43.475,-27.1908,-23.8685,-15.4474
001_0003,-11.1322,2.25772,-3.7276,6.67213,-3.55343,1.70999,7.2347,-1.03227,-0.00342655,-3.25935,-0.415044,-7.98082,-7.88001,2.73046,1.49101,0.677254,-0.020451,3.70048,-2.89068,8.22605,1.56025,-3.45698,8.20531,0.380043,2.05616,-7.73478,-8.58571,-0.342281,0.339985,-2.1702,-2.49325,1.30323,2.33906,-9.76635,-2.99521,-4.7379,-2.71773,15.0518,-13.5817,-0.316849,2.71053,-13.2238,-1.51455,-9.47535,-3.15359,-7.94384,12.5395,6.30462,12.2515,-12.0313,-10.6669,7.66067,16.7132,-8.79323,8.46384,22.2444,0.709738,-11.207,32.2938,4.36436,45.1971,-22.5018,-24.3204,-13.9268
001_0004,1.73199,4.83591,0.738066,-5.08162,-2.80192,4.10404,-2.36568,-2.95954,1.18694,0.897181,2.97777,0.160067,3.50523,0.267736,-1.35098,-3.85898,-1.50991,-3.47169,2.30861,3.43858,-1.91182,-0.570625,3.04683,-0.5568,4.86746,-3.20028,-0.695856,5.5753,-2.52847,-12.6336,-2.81769,-3.63526,-7.60395,1.84328,-6.7229,-2.2971,-2.32102,2.56763,-3.95661,-4.85173,2.73747,0.969965,-0.993132,-1.92709,-9.71926,-0.922833,-4.49628,12.8807,8.87323,1.68585,6.59677,-8.49629,8.23829,5.30666,6.88677,13.8721,3.13548,13.9566,16.233,-11.9194,-7.02706,-19.1836,7.5284,18.0656
001_0006,0.868751,-5.08362,-1.35035,0.289811,7.17884,-4.8577,4.66968,-6.01568,2.12027,0.708611,-9.06205,-3.17132,-3.12043,-4.9624,-1.42007,2.22032,-1.46438,2.49965,-2.85726,7.17903,2.04628,2.86688,-1.47633,-5.94621,-1.13765,-0.0518101,-10.4471,0.330559,-5.48173,-6.03691,-2.52519,-4.69303,6.83152,-1.48461,-1.96664,1.59826,-6.50983,-0.921852,-2.57315,2.03773,-5.96952,-9.03953,-4.33536,4.01672,-5.623,-2.62494,1.94146,3.75395,6.78423,-9.64636,-2.40932,-6.54967,-7.19903,-3.93863,5.32711,5.62048,-5.88301,4.7897,25.2532,-8.96022,7.70728,-34.5323,-10.9587,-18.5907
001_0007,-1.43259,-0.0340244,2.39322,0.891144,4.94836,4.07929,5.00428,1.23107,-9.9989,-5.72798,7.7622,0.159676,-3.57964,0.102014,4.524,3.58203,4.32797,-1.0695,-2.06577,-9.65523,6.14579,1.89046,-6.69208,-0.767852,-10.0749,1.86025,-3.80031,4.42585,-7.96491,3.18224,-0.687081,-0.818785,2.39504,-0.58168,2.16867,-0.668359,5.30645,7.18406,-6.8253,-7.93313,-5.41453,-16.3769,-8.55615,-5.74219,-13.2814,-3.88394,18.4626,20.4284,4.67979,-2.62123,-1.78945,-7.7039,9.11675,-4.09505,0.938008,-1.09059,5.0795,2.75113,20.2978,6.10002,5.25201,-25.3626,-1.77913,-0.463687
001_0009,0.802381,-0.121201,-0.171177,11.5332,-3.51417,6.51105,-4.69713,13.9352,5.45012,5.21563,11.4333,-6.36983,-4.15384,0.804048,-4.34522,13.409,-0.708577,8.74303,-2.636,-2.60458,4.97906,-1.55789,-1.48853,-12.5048,-4.11677,4.74054,-6.41264,8.18959,0.497899,-2.52773,18.704,-4.61103,8.51454,-8.1336,3.07495,4.79998,-4.26584,10.3988,-16.1593,-9.70644,-2.44758,-15.9025,-12.2147,9.92865,-18.2175,-15.4191,9.97607,19.3022,16.1532,-13.7592,1.28662,-27.783,7.55934,-5.81357,-5.9525,27.6497,1.34209,-6.24325,23.7884,-4.00655,-5.91707,-49.5965,-16.5529,8.26242
001_0011,7.37298,-1.41282,4.94771,-10.9599,-3.17723,5.31903,-12.1719,-2.12793,-8.73415,-10.2151,1.5708,-5.12691,-6.02535,2.79752,1.45436,0.142762,8.29689,4.54347,-3.63121,23.0808,-5.81802,-12.5033,5.60648,-2.80294,1.26012,2.95589,2.24057,-4.00053,2.73124,-14.4487,6.55833,3.9766,-1.24069,-5.17528,0.120693,5.84022,15.7151,28.8087,-11.1804,-18.729,1.03114,-13.7825,6.78487,4.89019,-16.7595,-16.5327,-0.231703,32.3821,20.1335,-11.8373,-24.0473,-15.9339,12.6505,14.2412,16.2114,6.93436,-14.1632,-4.58546,-6.75261,-7.45343,-8.76738,-65.2387,-1.96802,3.43674
001_0012,2.05618,-2.91567,1.01422,-11.0718,6.39343,5.93052,5.46443,5.76589,2.33318,-3.18124,-3.04487,-5.63285,0.759751,-3.44993,0.665005,6.90883,-2.30474,9.32569,5.96208,2.80674,4.07915,-1.43378,0.098875,-7.69712,-4.03862,-9.70893,1.49622,0.463719,-2.94066,-7.44968,-2.85196,0.101404,2.20026,-5.04802,-6.94102,-5.5542,-12.9242,3.10925,-13.3434,-1.23967,-7.8507,-15.0348,-8.22775,2.70124,-9.42017,-4.67328,7.82371,5.4802,-9.19182,-13.763,0.672918,0.708947,-12.5587,-7.61086,16.0745,10.0563,-12.6268,-5.10375,22.8777,12.3815,28.2296,-25.4244,-18.5146,4.21659
001_0014,-2.194,6.83182,4.09549,5.57794,8.87107,-5.30583,-0.292205,7.8561,-4.25267,6.38666,1.67472,-7.46565,-4.39337,-2.03004,-3.24373,9.49054,4.35279,5.83437,-3.96576,-1.32508,-1.6398,-0.971269,2.77772,-3.0885,-3.01945,1.41926,0.640904,-0.500259,0.627914,-15.5712,-0.90458,-9.04104,12.6616,-11.76,6.73798,9.01986,-1.01778,18.5548,-13.2654,-6.84431,-5.48492,-24.9286,-10.8864,-10.1166,-16.8171,0.92229,10.9799,13.8411,16.8234,-13.4377,-3.82316,-6.87353,0.995398,-14.3333,9.66389,26.2969,-13.5624,-5.94957,39.0016,-9.4929,34.0464,-40.8688,-26.9609,-24.0419
001_0016,3.21812,-1.42789,3.0362,15.1681,12.6632,-1.07573,-3.92884,3.38936,-1.14813,4.84796,8.1514,-10.3305,-3.16151,-0.580488,-5.34274,7.38262,-3.82771,0.35718,-4.7455,7.74014,-2.03704,-5.20421,0.851393,-4.14018,-6.30343,-0.101932,-1.00467,9.60573,-0.978456,-14.8837,-5.16881,3.5023,13.1063,-18.7088,2.02717,5.00536,6.71429,6.79287,-8.28006,-9.43802,-7.94537,-20.0628,-4.21554,-6.65162,-23.3562,-6.27482,12.1003,23.9769,18.4397,-13.4113,-11.3715,-5.46901,3.74672,-13.5961,15.3237,18.0074,-9.35491,-8.318,35.0483,-3.39194,28.2581,-32.1079,-28.5915,-9.89484
001_0017,-4.91236,4.37429,-4.82078,1.74374,-2.87512,2.03969,1.31458,-2.18919,-1.19552,-1.74844,4.06078,3.14133,0.487364,3.33273,2.76708,-5.37921,-1.78228,1.48479,-4.22715,3.44167,-1.66014,-5.17906,6.82378,2.31153,-1.87765,-10.0245,-1.33809,-1.08758,2.37184,-2.57959,-3.81884,2.05701,-0.639553,-1.91791,-4.38464,-0.396124,-6.98884,10.2207,-9.31645,8.61709,2.72607,-3.87287,5.70089,-11.0455,-5.86605,-6.97319,8.21512,1.50237,4.19742,-5.86907,-7.73303,5.03155,12.4994,-14.5242,12.0315,10.5491,-0.405005,-6.30671,27.2799,8.15032,39.687,-15.3144,-6.52264,-6.29659
001_0018,8.34741,7.74695,-2.13724,0.600907,-7.23614,0.301807,4.10769,-8.09286,8.71502,-1.60949,5.61437,9.62037,6.0464,5.5223,7.9846,2.8228,-4.8157,4.68297,-6.66144,-12.9671,-4.99841,-1.23299,-11.3898,1.94178,-8.28342,-4.95575,11.4182,-1.88618,-3.72552,8.00062,-7.21547,-2.49531,-4.75717,6.69649,-3.50689,-4.60018,-0.0591959,27.5792,-6.99346,-6.11637,7.87201,-1.50024,12.4933,-3.3289,-10.0625,-11.825,-2.59312,11.9764,20.4337,-8.52427,-4.56313,-15.5007,17.1742,-21.3509,12.3485,-4.60052,4.62564,12.0988,23.6859,0.0601275,18.0171,-28.1291,-3.27445,17.4811
