001_0001,0.118391,1.37358,-0.0705025,-7.13937,0.339624,0.507952,1.23712,-0.824649,-1.93045,-3.36769,-5.59832,-5.42977,-2.87407,-1.27784,-3.40196,1.14419,-3.05079,-0.391023,1.25137,-7.6272,-1.79495,3.09896,9.70346,-1.4487,2.26634,0.237008,-6.14106,-9.70318,-0.784634,-2.28817,10.0784,4.25112,-5.02429,5.12275,1.55568,-4.76127,0.932156,-0.00364498,3.6617,0.312114,-11.9265,6.698,-2.83363,0.691537,-1.68793,-7.28944,-2.67057,1.32054,5.74095,0.776067,-4.64637,6.44488,-0.575606,-2.63294,-2.98577,8.27048,5.71487,-5.44277,2.48263,0.296259,12.7466,-0.603788,4.59483,-4.72076,2.3321,3.87736,1.42634,-3.48942,2.8895,-4.58593,7.52643,-1.85465,-4.95408,-6.30528,-3.09842,-3.17619,8.75889,3.67507,9.05036,12.8266,1.18359,8.96299,-0.343329,-14.6069,-2.65584,5.54941,-5.70371,-7.09859,-5.28434,0.0880734,-0.548195,1.4888,8.98542,12.8744,2.1135,2.25068,-0.293062,3.19665,11.8866,-2.42014,-1.00695,19.5229,-14.0767,-10.0085,11.9262,-17.8899,-9.08627,-10.2107,-21.5977,-7.74364,24.6963,29.5599,5.26584,2.31386,6.54611,-7.13791,8.07834,-7.6316,2.96383,2.49263,-1.31577,1.54059,25.127,6.48072,12.2757,-37.9546,-10.5013,6.52854
001_0002,1.9004,0.612912,0.421733,7.72842,-1.60532,-1.56388,-10.8752,-4.52612,0.326271,-2.0789,-4.72831,9.44402,-0.675959,-3.30977,-5.46956,-3.41933,0.310134,6.96657,0.674437,-10.9669,-1.44055,2.87161,4.40436,4.77015,-1.76278,4.16465,-6.37567,3.41533,-3.28157,0.382065,-3.38297,-1.53962,-2.26129,5.02585,2.23249,-2.78937,-0.50152,3.92062,-1.26288,0.610407,0.308789,-0.251578,7.3556,-1.7168,0.130872,-5.70508,0.720037,-2.03448,0.263121,-1.56341,6.17269,2.47875,1.9576,-4.0662,-5.48812,1.163,-5.1377,2.29469,4.01989,5.02041,0.0215447,2.01558,-0.995528,-5.35184,8.04841,2.20753,0.435227,2.83338,-7.27272,8.3048,3.85993,1.89605,8.36509,0.335103,-8.96553,-5.94779,7.71218,6.75883,-0.590552,-4.55573,-1.12287,-4.13643,-3.57613,4.17451,-7.2917,-1.29843,3.61279,-1.63668,1.26788,-10.7736,1.30881,-4.55687,-11.6378,-7.79942,-10.3745,-0.985068,-3.24425,-2.41235,-8.93206,0.410111,3.53552,9.68635,-9.70341,1.8489,-3.80675,-10.8829,8.71992,-8.05037,-5.23565,-12.1185,3.52241,6.73428,19.0227,-14.0627,-17.8629,13.9943,15.7905,-24.3708,13.3369,20.647,-11.5719,-12.6331,32.6079,3.78868,43.475,-27.1908,-23.8685,-15.4474
001_0003,3.22604,1.69525,1.51317,0.791222,2.31236,-1.57868,-4.32943,7.02525,-1.6476,-4.0394,-4.35407,2.30238,6.08605,-5.23835,-0.232887,2.8107,1.53473,-4.38169,2.96827,2.81316,4.36767,-5.42179,-7.42842,-2.18383,8.47186,0.832123,-4.94111,6.71054,1.71533,-0.505198,-5.30494,-1.28253,1.42359,-1.99476,1.90963,-3.06608,5.61865,-3.10376,-3.04439,0.708589,4.60592,-1.00467,-0.0185077,4.11155,2.13975,-3.33285,2.32445,7.94318,2.08694,4.188,-0.506484,-4.53624,2.50087,-1.63241,5.25711,4.04062,2.04781,-7.86464,1.44752,4.09772,-9.88167,-5.08356,-7.46221,-8.03048,-11.1322,2.25772,-3.7276,6.67213,-3.55343,1.70999,7.2347,-1.03227,-0.00342655,-3.25935,-0.415044,-7.98082,-7.88001,2.73046,1.49101,0.677254,-0.020451,3.70048,-2.89068,8.22605,1.56025,-3.45698,8.20531,0.380043,2.05616,-7.73478,-8.58571,-0.342281,0.339985,-2.1702,-2.49325,1.30323,2.33906,-9.76635,-2.99521,-4.7379,-2.71773,15.0518,-13.5817,-0.316849,2.71053,-13.2238,-1.51455,-9.47535,-3.15359,-7.94384,12.5395,6.30462,12.2515,-12.0313,-10.6669,7.66067,16.7132,-8.79323,8.46384,22.2444,0.709738,-11.207,32.2938,4.36436,45.1971,-22.5018,-24.3204,-13.9268
001_0004,5.39614,-1.33339,2.67427,-0.614284,3.17797,5.53492,-1.98565,2.11061,1.98395,1.84044,-3.34062,-1.8046,1.16035,-0.362544,-2.12207,4.02234,0.276573,-5.52973,0.222415,4.95241,2.76363,0.634301,1.69211,0.100408,2.04214,-0.328495,5.67437,1.97214,-2.29377,4.56273,2.23884,-3.64121,-2.41007,-1.14173,-1.99825,-6.24237,-1.72513,-3.09278,-1.69687,-3.12056,-0.410467,-0.26836,-4.38927,-2.46984,-0.298525,2.91239,-2.01911,-1.05629,5.08121,-3.3797,-0.557062,-1.38957,-2.79389,-3.06728,3.79545,7.18516,-0.600945,5.59318,-2.97043,-1.283,3.76846,-3.77464,-4.38118,-0.728058,1.73199,4.83591,0.738066,-5.08162,-2.80192,4.10404,-2.36568,-2.95954,1.18694,0.897181,2.97777,0.160067,3.50523,0.267736,-1.35098,-3.85898,-1.50991,-3.47169,2.30861,3.43858,-1.91182,-0.570625,3.04683,-0.5568,4.86746,-3.20028,-0.695856,5.5753,-2.52847,-12.6336,-2.81769,-3.63526,-7.60395,1.84328,-6.7229,-2.2971,-2.32102,2.56763,-3.95661,-4.85173,2.73747,0.969965,-0.993132,-1.92709,-9.71926,-0.922833,-4.49628,12.8807,8.87323,1.68585,6.59677,-8.49629,8.23829,5.30666,6.88677,13.8721,3.13548,13.9566,16.233,-11.9194,-7.02706,-19.1836,7.5284,18.0656
001_0006,3.03983,0.366255,-0.718399,0.910637,0.918081,-4.05677,-4.33798,2.1806,2.34303,7.4253,4.93698,1.74944,-2.19452,3.7764,-7.65724,0.310224,-3.08277,-4.20165,1.52836,1.38381,5.24878,-1.75181,-3.56655,-1.62963,-2.69596,4.94666,-0.875661,-1.63756,4.54625,0.355596,8.07793,-1.81294,1.86118,0.896303,4.10545,-0.521506,0.199238,2.58375,-7.73413,3.39669,-6.36907,3.59222,1.57452,0.321662,-4.74554,1.12541,0.383325,-0.3155,4.41967,-0.335245,0.786846,-0.533092,4.76764,4.97814,0.27893,-3.5579,-1.28655,4.11151,1.52952,-6.07725,-1.11999,7.16368,3.52937,1.89886,0.868751,-5.08362,-1.35035,0.289811,7.17884,-4.8577,4.66968,-6.01568,2.12027,0.708611,-9.06205,-3.17132,-3.12043,-4.9624,-1.42007,2.22032,-1.46438,2.49965,-2.85726,7.17903,2.04628,2.86688,-1.47633,-5.94621,-1.13765,-0.0518101,-10.4471,0.330559,-5.48173,-6.03691,-2.52519,-4.69303,6.83152,-1.48461,-1.96664,1.59826,-6.50983,-0.921852,-2.57315,2.03773,-5.96952,-9.03953,-4.33536,4.01672,-5.623,-2.62494,1.94146,3.75395,6.78423,-9.64636,-2.40932,-6.54967,-7.19903,-3.93863,5.32711,5.62048,-5.88301,4.7897,25.2532,-8.96022,7.70728,-34.5323,-10.9587,-18.5907
001_0007,0.511669,3.28344,-2.00441,-3.14366,-0.0193594,2.85117,3.51482,-9.35797,-0.0836086,-3.26894,4.17948,-5.01157,5.19891,1.13382,1.50104,1.45336,-2.39859,-3.93148,1.38863,3.79998,0.814944,3.88041,1.46174,0.70108,-3.38341,-0.383681,2.17647,0.448201,-6.40719,0.592062,-1.17845,3.95166,-3.98762,-2.34314,-0.717837,-7.20887,-5.36776,0.071581,1.3694,3.42523,-4.07279,1.03008,0.0613811,-3.53322,-4.07378,2.52405,0.0855661,0.053009,2.58697,-2.785,-4.31164,0.821547,2.48422,-1.25602,2.46643,3.77861,-2.93604,2.995,0.108967,-1.20583,1.67017,-3.04745,-0.303932,-0.974751,-1.43259,-0.0340244,2.39322,0.891144,4.94836,4.07929,5.00428,1.23107,-9.9989,-5.72798,7.7622,0.159676,-3.57964,0.102014,4.524,3.58203,4.32797,-1.0695,-2.06577,-9.65523,6.14579,1.89046,-6.69208,-0.767852,-10.0749,1.86025,-3.80031,4.42585,-7.96491,3.18224,-0.687081,-0.818785,2.39504,-0.58168,2.16867,-0.668359,5.30645,7.18406,-6.8253,-7.93313,-5.41453,-16.3769,-8.55615,-5.74219,-13.2814,-3.88394,18.4626,20.4284,4.67979,-2.62123,-1.78945,-7.7039,9.11675,-4.09505,0.938008,-1.09059,5.0795,2.75113,20.2978,6.10002,5.25201,-25.3626,-1.77913,-0.463687
001_0009,-4.14199,-1.01416,5.12353,2.72152,2.42975,-2.45744,4.69581,2.97821,-7.68467,5.66678,3.36056,7.38971,1.31298,-0.22418,3.17027,-7.49886,-5.23544,-9.36795,-3.28322,1.50262,1.22172,5.37107,-6.6519,1.24055,1.19897,-3.86355,-7.52977,-2.6599,1.79964,-0.0066929,-3.79328,0.165241,-6.992,-3.75468,-2.91045,2.42605,-1.93022,-0.253189,-4.86741,-6.73791,3.43709,-6.50521,-5.083,0.0145433,4.44384,-2.75348,1.94765,9.83702,-1.23745,-6.03734,-7.66417,-5.55221,11.717,0.471243,5.59058,-3.74125,9.96331,9.67705,-1.26252,-5.52626,-10.3105,11.1391,-3.93754,6.84872,0.802381,-0.121201,-0.171177,11.5332,-3.51417,6.51105,-4.69713,13.9352,5.45012,5.21563,11.4333,-6.36983,-4.15384,0.804048,-4.34522,13.409,-0.708577,8.74303,-2.636,-2.60458,4.97906,-1.55789,-1.48853,-12.5048,-4.11677,4.74054,-6.41264,8.18959,0.497899,-2.52773,18.704,-4.61103,8.51454,-8.1336,3.07495,4.79998,-4.26584,10.3988,-16.1593,-9.70644,-2.44758,-15.9025,-12.2147,9.92865,-18.2175,-15.4191,9.97607,19.3022,16.1532,-13.7592,1.28662,-27.783,7.55934,-5.81357,-5.9525,27.6497,1.34209,-6.24325,23.7884,-4.00655,-5.91707,-49.5965,-16.5529,8.26242
001_0011,2.54786,-3.22703,-4.66783,-3.86048,-4.61519,1.37429,-0.105495,-1.75559,5.95312,5.8816,-1.91968,-5.56905,2.83682,2.36448,-1.81148,-2.548,-1.1989,-2.18567,-1.58111,2.17261,-4.14334,5.16217,-11.0269,-2.62833,-4.87938,-5.20432,9.18406,-6.13245,-3.9463,0.714681,-6.82601,8.6058,4.77521,-1.17804,1.05847,-2.03004,-1.15505,-1.61799,6.47432,-4.78956,-1.05094,3.61854,2.5245,-7.56013,6.00638,12.3045,-6.93968,3.87094,-4.10954,-0.844641,-2.78407,4.61786,-2.83538,-1.45651,-0.0698454,3.94786,9.54975,-0.787514,7.32608,6.69771,-0.452024,6.37884,3.65935,-3.17297,7.37298,-1.41282,4.94771,-10.9599,-3.17723,5.31903,-12.1719,-2.12793,-8.73415,-10.2151,1.5708,-5.12691,-6.02535,2.79752,1.45436,0.142762,8.29689,4.54347,-3.63121,23.0808,-5.81802,-12.5033,5.60648,-2.80294,1.26012,2.95589,2.24057,-4.00053,2.73124,-14.4487,6.55833,3.9766,-1.24069,-5.17528,0.120693,5.84022,15.7151,28.8087,-11.1804,-18.729,1.03114,-13.7825,6.78487,4.89019,-16.7595,-16.5327,-0.231703,32.3821,20.1335,-11.8373,-24.0473,-15.9339,12.6505,14.2412,16.2114,6.93436,-14.1632,-4.58546,-6.75261,-7.45343,-8.76738,-65.2387,-1.96802,3.43674
001_0012,5.28304,2.58051,-5.27632,-1.25721,2.28618,-1.56601,0.349985,5.01328,-6.19196,1.05859,-2.17931,-2.6317,-5.76559,-1.04459,-1.38204,-3.02175,3.85668,1.40635,2.52517,2.68655,-4.83979,-0.217143,0.864616,-4.96545,6.27282,-7.61545,-0.326299,-5.40588,-3.1678,-3.24736,1.15868,5.5307,-4.19634,-1.95651,6.60684,8.22238,4.29371,7.74218,-3.77764,-4.02842,-10.7969,-6.1401,-8.05596,-7.11266,-4.26929,-4.07684,-4.4556,-2.4047,-1.5169,10.5992,-4.74044,2.43475,-2.55953,3.0927,0.0912862,7.7883,-0.799527,2.03741,5.22906,6.72081,-0.000946498,-0.99067,8.88317,-6.23998,2.05618,-2.91567,1.01422,-11.0718,6.39343,5.93052,5.46443,5.76589,2.33318,-3.18124,-3.04487,-5.63285,0.759751,-3.44993,0.665005,6.90883,-2.30474,9.32569,5.96208,2.80674,4.07915,-1.43378,0.098875,-7.69712,-4.03862,-9.70893,1.49622,0.463719,-2.94066,-7.44968,-2.85196,0.101404,2.20026,-5.04802,-6.94102,-5.5542,-12.9242,3.10925,-13.3434,-1.23967,-7.8507,-15.0348,-8.22775,2.70124,-9.42017,-4.67328,7.82371,5.4802,-9.19182,-13.763,0.672918,0.708947,-12.5587,-7.61086,16.0745,10.0563,-12.6268,-5.10375,22.8777,12.3815,28.2296,-25.4244,-18.5146,4.21659
001_0014,-1.545,-3.30366,-0.641073,-4.18894,6.64693,2.29739,5.78559,-0.702801,0.583593,-1.73912,-3.63478,0.455576,-1.69677,1.53232,5.56968,1.57168,0.0245403,-7.44055,5.10664,4.73746,3.17757,4.5147,-3.35377,-6.39951,3.36091,-0.242961,-5.5378,-3.4404,-1.2118,-5.44517,3.68004,2.79233,-8.67022,-7.88279,0.649958,-3.09643,1.9271,-6.76266,-11.6014,-6.04223,0.754025,2.75181,-3.14301,-1.33096,-4.38462,1.71233,-2.058,6.44411,-10.2815,5.15126,-11.2175,-0.94373,-1.71513,1.24537,1.50047,-3.05561,5.42288,6.66423,-1.50031,-5.51788,0.175136,6.78212,-3.00007,-6.99679,-2.194,6.83182,4.09549,5.57794,8.87107,-5.30583,-0.292205,7.8561,-4.25267,6.38666,1.67472,-7.46565,-4.39337,-2.03004,-3.24373,9.49054,4.35279,5.83437,-3.96576,-1.32508,-1.6398,-0.971269,2.77772,-3.0885,-3.01945,1.41926,0.640904,-0.500259,0.627914,-15.5712,-0.90458,-9.04104,12.6616,-11.76,6.73798,9.01986,-1.01778,18.5548,-13.2654,-6.84431,-5.48492,-24.9286,-10.8864,-10.1166,-16.8171,0.92229,10.9799,13.8411,16.8234,-13.4377,-3.82316,-6.87353,0.995398,-14.3333,9.66389,26.2969,-13.5624,-5.94957,39.0016,-9.4929,34.0464,-40.8688,-26.9609,-24.0419
