001_0001,-1.63735,-1.13927,10.1097,-8.3207,-5.31363,15.989,-16.8914,-7.26334,7.18022,-19.7268,-9.87933,12.7041,-16.7348,9.98004,22.8865,30.6686,8.09862,3.3445,-6.67023,-11.4396,2.71526,-7.32203,3.28104,2.48457,0.894427,0.659542,24.8947,-8.99032,14.5742,-37.027,-11.6718,6.91441
001_0002,3.69664,3.4458,-9.17069,0.650482,0.365391,7.58219,-7.92878,5.42942,-6.72838,-9.76752,8.69099,11.1602,-2.43485,10.8635,4.62062,6.60799,20.7918,-10.7824,21.2698,-0.459515,22.704,-21.7081,12.6267,22.7557,-4.03734,-11.8293,32.4022,-10.1148,43.2586,-23.8404,-26.2621,-14.3122
001_0003,4.0759,6.53776,-5.48989,-8.6736,-3.98391,9.66272,-12.7658,3.11411,-1.05186,-13.8902,-0.643159,10.192,-1.18675,4.97864,12.8,6.16134,15.0679,-9.10885,13.657,-5.3156,17.9444,-6.85899,7.06652,23.0486,6.64146,-8.61607,31.8648,-11.1624,45.2475,-19.2849,-26.7115,-12.8977
001_0004,4.53217,1.50848,-5.64158,-2.35903,0.762451,0.768986,-4.96203,-4.1157,4.33064,-0.0837649,-1.70892,2.53159,-8.22492,4.00633,-5.35239,11.9056,9.15396,3.51771,-5.30586,-11.3488,0.0599801,5.82207,6.62411,11.1527,3.7921,15.3508,17.9533,11.6887,-3.92386,-19.5151,8.88098,17.4327
001_0006,1.78652,-4.50942,-3.31612,-1.96969,-5.81462,-5.12301,-1.77962,3.1412,-8.15036,-6.73419,-3.26856,-2.77007,-5.94223,2.51686,1.25427,3.28783,7.18387,-8.60963,2.66703,-1.67694,-9.17562,-5.68561,5.73377,5.81017,-4.25223,4.14479,26.0111,6.49005,11.5601,-34.1349,-12.3287,-18.1696
001_0007,-1.03493,-1.36226,1.7841,-0.208324,1.34121,6.95358,-9.16891,-6.73553,-9.41318,-14.1804,-9.18528,7.07398,-11.1727,4.14258,16.3306,21.7464,6.04449,-1.92758,2.21486,-11.7714,1.67255,-3.58884,0.263057,-1.53572,6.46595,2.34487,19.6736,-7.89673,6.82753,-25.1737,-2.71508,-0.391149
001_0009,5.50021,-1.80061,2.6727,0.90199,-10.2252,4.7653,-18.526,-4.12047,-4.9934,-15.1739,-12.1065,-7.77655,-16.5874,16.4529,9.64059,18.974,16.7652,-9.68649,1.8476,-28.7398,-11.8927,-6.69823,-5.84787,28.9996,5.04059,-3.74039,24.9813,4.18238,-1.86155,-49.8044,-17.0475,8.92824
001_0011,-1.5508,6.78468,1.94905,7.91066,0.375681,28.1956,-17.361,-12.9612,-0.917717,-15.48,6.82175,-2.54626,-12.5172,20.7715,1.98746,33.4665,21.6955,-9.49044,26.4556,-19.4941,-4.68905,13.6733,19.1238,8.33633,-10.1015,-6.50551,-4.41146,11.0821,-2.82716,-64.9473,-2.1959,3.83567
001_0012,2.85902,2.56233,-8.69974,-12.0407,-6.89864,-5.19996,-13.1415,3.14737,-11.4385,-12.9532,-6.27766,-0.765309,-8.65669,5.29331,8.41097,5.19772,-5.40582,-16.1309,-2.81708,6.10912,-6.69834,-8.94804,17.9374,11.7528,-8.3356,-5.63965,22.39,-16.5025,28.1665,-23.227,-20.2372,5.08941
001_0014,10.4998,-3.13139,6.01112,1.6519,-12.5855,12.3692,-15.444,-4.15294,-9.76863,-23.4659,-10.257,12.4572,-17.0549,0.461642,8.53836,13.6708,18.0976,-10.6363,5.53838,-7.56554,-1.60221,-15.6231,10.4836,28.2139,-6.99821,-5.27442,40.4411,3.65469,37.6641,-38.3509,-29.5998,-22.8971
001_0016,2.47613,8.80116,-0.0975837,6.139,0.294996,4.49479,-11.1752,-6.73675,-11.583,-16.605,-5.24377,10.7915,-21.4502,9.23677,10.624,24.3562,20.2918,-11.5568,12.909,-7.82148,0.416976,-14.369,15.3628,19.8416,-2.46059,-7.77189,35.8148,-1.22596,30.4844,-29.7513,-30.538,-8.69821
001_0017,2.16024,3.62154,-6.58908,-6.11976,-7.63782,5.28948,-5.57729,10.5758,2.10609,-4.64048,5.31607,12.8134,-3.22113,5.20342,9.69352,1.94028,5.52892,-4.208,9.08933,-4.49761,14.0529,-13.1515,11.059,10.918,4.46638,-4.87378,26.2036,-14.4062,38.7139,-12.5555,-8.37263,-6.09165
001_0018,2.85485,-3.92866,-4.77623,-10.1941,-4.26786,24.2639,-8.0195,-3.99457,8.21721,-4.31209,12.0816,5.51684,-6.89613,14.1809,-1.51673,11.5142,20.8716,-4.39086,9.59794,-24.209,4.56524,-21.5071,10.1069,-5.18292,6.60587,12.8141,23.5147,-3.12487,19.0966,-26.6018,-3.19171,17.6318
001_0019,1.39904,-0.662192,5.27868,3.54329,-3.60911,9.32227,-21.1271,-7.06651,-5.85921,-23.9265,-12.3183,14.6439,-16.6788,7.36093,16.2827,21.188,12.6526,-5.47263,3.62309,-12.9149,-2.76754,-9.11524,10.1119,12.0917,-8.07639,-9.85972,34.0309,0.606985,13.4927,-34.2777,-25.5395,-16.5732
